borough,address,latitude,longitude
BK,JEFFERSON AVENUE,40.6858455,-73.9309331
BK,ATLANTIC AVENUE,40.6771641,-73.9314504
BK,MONTGOMERY STREET,40.6660789,-73.9556704
BK,WEST 20 STREET,40.5781573,-73.9866949
BK,WEST 20 STREET,40.5773092,-73.9873934
BK,PARK PLACE,40.6733616,-73.9394899
BK,PROSPECT PLACE,40.6736531,-73.946112
BK,ST MARKS AVENUE,40.6742426,-73.9393377
BK,PARK PLACE,40.6734227,-73.9407876
BK,KINGSTON AVENUE,40.6724486,-73.9414302
BK,PARK PLACE,40.6718683,-73.9295993
BK,NEPTUNE AVENUE,40.5804317,-73.979534
BK,STILLWELL AVENUE,40.5770503,-73.9809534
BK,WEST 22ND STREET,40.5739222,-73.9885243
BK,OCEAN WAY,40.573371,-73.9878169
BK,OCEAN WAY,40.5732876,-73.98763
BK,2002 SURF AVENUE,40.5736476,-73.9868326
BK,4 AVENUE,40.6145439,-74.0326831
BK,EAST 67 STREET,40.6186037,-73.9107915
QN,BAY 32 STREET,40.6056252,-73.7697724
MN,ST NICHOLAS AVENUE,40.8210415,-73.9480666
MN,ST NICHOLAS AVENUE,40.8154084,-73.9521605
MN,ST NICHOLAS AVENUE,40.8156609,-73.9522615
MN,WEST 155 STREET,40.8226921,-73.9572353
BK,SURF AVENUE,40.5730052,-73.9863575
BK,WEST 21 STREET,40.5731701,-73.9882365
BK,1528 SURF AVENUE,40.5743882,-73.9829592
BK,PROSPECT PLACE,40.6732995,-73.9227555
BK,EASTERN PARKWAY,40.6681188,-73.9249784
BK,PILLING STREET,40.6858577,-73.9056211
BK,BAINBRIDGE STREET,40.6811875,-73.9262977
BK,CHAUNCEY STREET,40.6810426,-73.9271487
BK,BAINBRIDGE STREET,40.6811821,-73.9263482
BK,CHAUNCEY STREET,40.6810318,-73.9274588
BK,BAINBRIDGE STREET,40.6812039,-73.9261174
BK,WEST STREET,40.5943213,-73.9712517
BK,MELROSE STREET,40.698158,-73.9346709
BK,312A MOFFAT STREET,40.6907735,-73.9021561
BK,932 EVERGREEN AVENUE,40.7024256,-73.9336821
BK,GREENE AVENUE,40.6993383,-73.9176871
BK,ALBEMARLE ROAD,40.6456232,-73.9793086
BK,EAST 32 STREET,40.648289,-73.9468965
BK,EAST 28 STREET,40.6460097,-73.9505091
QN,58 PLACE,40.7377768,-73.9079689
BK,8519 AVENUE J,40.6368733,-73.9076144
QN,58 AVENUE,40.7307448,-73.8758411
BK,EAST 89 STREET,40.6423969,-73.9090841
BK,EAST 94 STREET,40.642829,-73.9070188
BK,EAST 101 STREET,40.6415932,-73.8936667
BK,AVENUE J,40.6398576,-73.9019028
BK,FRESH POND ROAD,40.6457873,-73.887916
BK,EAST 108 STREET,40.6469711,-73.8887465
BK,EAST 108 STREET,40.6461885,-73.888409
BK,EAST 108 STREET,40.6466828,-73.8886749
QN,131 STREET,40.6873318,-73.8135204
QN,103-27A WOODHAVEN BOULEVARD,40.6814581,-73.8450377
QN,62 ROAD,40.74012,-73.8263132
QN,BEACH 43 STREET,40.5971327,-73.7752534
BX,OAK POINT AVENUE,40.8058269,-73.8947625
QN,BEACH 43 STREET,40.5985164,-73.7754504
QN,BEACH 43 STREET,40.5985435,-73.7752451
QN,BEACH 43 STREET,40.5983022,-73.7753863
QN,BEACH 44 STREET,40.5971207,-73.7761537
QN,BEACH 43 STREET,40.5967005,-73.7746139
QN,BEACH 47 STREET,40.5971063,-73.7786564
QN,BEACH 46 STREET,40.596217,-73.777219
QN,BEACH 45 STREET,40.5962428,-73.7763763
QN,BEACH 45 STREET,40.5964404,-73.7763972
QN,BEACH 45 STREET,40.5963114,-73.7763833
QN,BEACH 45 STREET,40.5974847,-73.7770311
QN,BEACH 44 STREET,40.5971893,-73.7761679
QN,BEACH 44 STREET,40.596956,-73.7761363
QN,NORTON AVENUE,40.5977402,-73.7785751
BK,EAST 108 STREET,40.6471634,-73.8889696
BK,EAST 108 STREET,40.6464192,-73.8885672
BK,EAST 108 STREET,40.6431633,-73.885117
BK,EAST 108 STREET,40.6426687,-73.8846494
BK,FRESH POND ROAD,40.6444992,-73.8871254
BK,FLATLANDS AVENUE,40.6481367,-73.8906509
QN,150 ROAD,40.6564529,-73.7641115
QN,184 STREET,40.6586521,-73.7644281
QN,PEDESTRIAN WAY,40.6536377,-73.830009
BK,FOUNTAIN AVENUE,40.6764727,-73.8759565
QN,182 STREET,40.6627774,-73.7643631
QN,SPRINGFIELD BLVD,40.6564872,-73.7634374
QN,SPRINGFIELD BLVD,40.6564732,-73.7633221
QN,150 AVENUE,40.6563958,-73.7630557
QN,SPRINGFIELD BLVD,40.6561486,-73.7629449
QN,150 ROAD,40.6564284,-73.7642341
QN,183 STREET,40.6551076,-73.7639577
QN,183 STREET,40.6552285,-73.7639825
QN,SPRINGFIELD BLVD,40.6563981,-73.7628034
QN,SPRINGFIELD BLVD,40.6553843,-73.7636792
QN,DELMORE COURT,40.5991262,-73.7756644
QN,BEACH 43 STREET,40.6000691,-73.7750059
QN,BEACH 44 STREET,40.5995861,-73.7764443
QN,BEACH 45 STREET,40.599787,-73.7767101
QN,DELMORE COURT,40.5988815,-73.7754528
QN,BEACH 43 STREET,40.5992356,-73.7754948
QN,NORTON AVENUE,40.6102513,-73.7582565
QN,BEACH 45 STREET,40.5990879,-73.7771482
QN,DELMORE COURT,40.5993565,-73.775534
QN,DELMORE COURT,40.5990789,-73.7753657
QN,BEACH 44 STREET,40.600255,-73.7760136
QN,BEACH 43 STREET,40.6008802,-73.775691
QN,BEACH 44 STREET,40.6003849,-73.7764741
BX,HUTCHINSON AVENUE,40.8864911,-73.8211859
QN,BEACH 44 STREET,40.5994214,-73.7764233
QN,BEACH 44 STREET,40.5993665,-73.7764199
QN,DELMORE COURT,40.5993486,-73.7756925
QN,BEACH 43 STREET,40.5998424,-73.7755684
QN,146 AVENUE,40.6633319,-73.7657344
QN,182 STREET,40.6615159,-73.7648974
QN,SPRINGFIELD BLVD,40.6560033,-73.7630247
QN,150 ROAD,40.656196,-73.7633267
QN,150 ROAD,40.6564506,-73.7643206
QN,150 ROAD,40.6560077,-73.7638716
QN,SPRINGFIELD BLVD,40.6556277,-73.7632386
QN,SPRINGFIELD BLVD,40.6551424,-73.7635071
QN,183 STREET,40.6549814,-73.7639509
QN,150 ROAD,40.6558756,-73.7636558
QN,SOUTH CONDUIT AVENUE,40.6650891,-73.7490751
QN,67 STREET,40.7411194,-73.897528
BX,EAST 159 STREET,40.8227497,-73.913159
BX,WASHINGTON AVENUE,40.8232038,-73.9111568
QN,65 PLACE,40.7401748,-73.900189
BX,PARK AVENUE,40.8230751,-73.919048
BX,PARK AVENUE,40.8225788,-73.9198182
BX,CHISHOLM STREET,40.8312826,-73.8960593
MN,WEST END AVENUE,40.7760996,-73.9896774
MN,53 WEST END AVENUE,40.7749797,-73.9889013
MN,RIVERSIDE BOULEVARD,40.7738436,-73.9901844
QN,BEACH 43 STREET,40.5993498,-73.7749255
QN,DELMORE COURT,40.5991369,-73.775506
QN,BEACH 43 STREET,40.5986564,-73.7754248
QN,BEACH 43 STREET,40.5985987,-73.7754177
QN,574 BEACH 44 STREET,40.6005268,-73.7760451
QN,BEACH 44 STREET,40.6008891,-73.7760582
QN,THEBES AVENUE,40.7665743,-73.7355557
QN,BEACH 44 STREET,40.5995659,-73.7759186
QN,BEACH 44 STREET,40.5996383,-73.7764514
QN,BEACH 44 STREET,40.5995312,-73.7764373
QN,NORTON AVENUE,40.5987299,-73.7765192
QN,DELMORE COURT,40.5991315,-73.7755852
QN,BEACH 44 STREET,40.6006641,-73.7760626
QN,BEACH 43 STREET,40.5967757,-73.7752114
QN,BEACH 45 STREET,40.5963773,-73.7763903
QN,BEACH 44 STREET,40.597235,-73.7756492
QN,BEACH 44 STREET,40.5972717,-73.7761676
QN,BEACH 44 STREET,40.597537,-73.7756842
QN,BEACH 45 STREET,40.5987778,-73.7771816
QN,BEACH 43 STREET,40.5984148,-73.7754004
MN,RIVERSIDE BOULEVARD,40.7744148,-73.9914842
MN,RIVERSIDE BOULEVARD,40.7730593,-73.9900154
MN,JOE DIMAGGIO HIGHWAY,40.7764042,-73.9894101
QN,VAN DER LINN STREET,40.6569629,-73.832736
QN,VAN DER LINN STREET,40.6568586,-73.8326967
QN,VAN DER LINN STREET,40.6573967,-73.8328323
QN,102 STREET,40.657892,-73.829908
QN,102 STREET,40.6571529,-73.8294053
BX,TAYLOR AVENUE,40.8144835,-73.8608441
QN,102 STREET,40.6568956,-73.8298601
QN,102 STREET,40.6574882,-73.8297253
QN,102 STREET,40.6571927,-73.8303567
QN,DAVENPORT COURT,40.6533401,-73.8310945
QN,109 AVENUE,40.6571857,-73.829326
QN,RUSSELL STREET,40.6553048,-73.8306859
QN,BROADWAY,40.6553913,-73.8316371
QN,163 DRIVE,40.6521704,-73.8307443
QN,160 AVENUE,40.6586306,-73.8300503
QN,DAVENPORT COURT,40.653531,-73.8283586
QN,104 STREET,40.656364,-73.8286505
QN,102 STREET,40.6569143,-73.8295501
QN,102 STREET,40.6570522,-73.8299534
QN,165 AVENUE,40.6503473,-73.8285614
QN,159 AVENUE,40.6601243,-73.8304538
QN,102 STREET,40.653742,-73.8299799
QN,159 AVENUE,40.6591134,-73.8298653
QN,102 STREET,40.65817,-73.8304299
QN,160 AVENUE,40.6586,-73.8298305
QN,104 STREET,40.6506036,-73.8273751
QN,DAVENPORT COURT,40.653319,-73.8297719
QN,DAVENPORT COURT,40.6535195,-73.8298687
QN,HAWTREE BASIN,40.6551473,-73.8318072
QN,DAVENPORT COURT,40.6534978,-73.830031
QN,DAVENPORT COURT,40.6533272,-73.8297287
QN,RUSSELL STREET,40.6565237,-73.8289961
QN,102 STREET,40.657664,-73.8297753
QN,102 STREET,40.6575322,-73.8297756
QN,159 AVENUE,40.658715,-73.829614
QN,160 AVENUE,40.6586195,-73.8299675
QN,102 STREET,40.6573311,-73.8292571
QN,109 AVENUE,40.6576304,-73.8293212
QN,102 STREET,40.6563844,-73.8313067
QN,BEACH 44 STREET,40.5984028,-73.7763042
QN,PLUNKETT AVENUE,40.613544,-73.7683944
BK,ADAMS STREET,40.704563,-73.9885091
QN,18 AVENUE,40.7802462,-73.784464
QN,POINT BREEZE PLACE,40.6131607,-73.7688964
QN,BEACON PLACE,40.6115753,-73.772183
QN,BEACON PLACE,40.6114834,-73.7729145
QN,EDGEWATER ROAD,40.6133533,-73.7732539
QN,POINT BREEZE PLACE,40.6134018,-73.7686758
QN,EDGEWATER ROAD,40.6135046,-73.7693202
QN,POINT BREEZE PLACE,40.6131626,-73.768475
QN,POINT BREEZE PLACE,40.6115663,-73.770447
QN,POINT BREEZE PLACE,40.6138151,-73.7667366
QN,GRANADA PLACE,40.6102871,-73.7649337
QN,BAYSWATER AVENUE,40.607544,-73.7671295
QN,BAY 32 STREET,40.6089034,-73.7688247
QN,THE STRAND,40.6095372,-73.7687468
QN,BAY 32 STREET,40.6086703,-73.7689551
QN,BAY 32 STREET,40.6084456,-73.7691432
QN,BAY 32 STREET,40.6084949,-73.7690962
QN,PLUNKETT AVENUE,40.6136473,-73.7679294
QN,DUNBAR STREET,40.6125182,-73.7660856
QN,BAYWATER COURT,40.6133667,-73.7662736
QN,BAY 32 STREET,40.6068741,-73.7697897
QN,EGMONT PLACE,40.6115323,-73.7658154
QN,BAYVIEW AVENUE,40.6563177,-73.8325935
QN,163 DRIVE,40.6521867,-73.8306398
QN,VAN DER LINN STREET,40.6559657,-73.8321511
QN,BAYVIEW AVENUE,40.655757,-73.8320471
QN,55 ROAD,40.7321158,-73.8797426
QN,85 STREET,40.7319479,-73.8792919
QN,55 AVENUE,40.7322508,-73.8801573
BX,FURMAN AVENUE,40.9008746,-73.8511459
QN,25 AVENUE,40.7634266,-73.8864835
QN,ASTORIA BOULEVARD,40.7660293,-73.8872444
BK,BRIGHTON 3 TERRACE,40.5813261,-73.9662064
BK,61 STREET,40.6367805,-74.0139618
MN,FRANKFORT STREET,40.7114913,-74.0036431
BK,PLUMB 2 STREET,40.5865736,-73.9290376
QN,SPRINGFIELD BLVD,40.6548464,-73.7637063
QN,BAYWATER COURT,40.6135876,-73.7669283
QN,BAY 32 STREET,40.606498,-73.7697406
QN,BAY 32 STREET,40.6017931,-73.7682083
QN,HEALY AVENUE,40.6032043,-73.7684087
QN,BESSEMUND AVENUE,40.6022063,-73.7675983
QN,HARTMAN LANE,40.6009055,-73.7650064
QN,BAY 32 STREET,40.6057407,-73.769862
QN,BAY 32 STREET,40.6055208,-73.7697115
QN,BAY 32 STREET,40.6061,-73.7697203
QN,77 AVENUE,40.7381466,-73.7452203
QN,SEAGIRT BOULEVARD,40.5970361,-73.7410884
QN,SEAGIRT BOULEVARD,40.5970581,-73.7411387
QN,SEAGIRT BOULEVARD,40.5972351,-73.7405115
QN,BEACH 3 STREET,40.5975039,-73.7391961
QN,BEACH 3 STREET,40.5975575,-73.7386413
QN,GATEWAY BOULEVARD,40.6024137,-73.7475281
QN,BEACH 13 STREET,40.5990773,-73.7480988
QN,NEW HAVEN AVENUE,40.5986733,-73.7478591
QN,BEACH 11 STREET,40.5966375,-73.7457351
BK,COURT STREET,40.6688487,-74.0006344
QN,TROTTING COURSE LANE,40.7121727,-73.8582838
QN,SELFRIDGE STREET,40.7191714,-73.8579478
QN,97 FLEET STREET,40.7186855,-73.8578875
BX,1250 EAST 229TH STREET,40.8820668,-73.8419519
QN,88 AVENUE,40.7305713,-73.7332198
QN,4 STREET,40.7752766,-73.9334146
BX,YZNAGA PLACE,40.8176979,-73.8399551
BX,YZNAGA PLACE,40.817053,-73.8400181
QN,HOYT AVENUE,40.7715454,-73.9188037
QN,SPRINGFIELD BLVD,40.6613503,-73.7604754
QN,BAYFIELD AVENUE,40.5985353,-73.8021228
QN,47 AVENUE,40.7540582,-73.7799504
QN,BEECHKNOLL AVENUE,40.7672399,-73.7337877
QN,LITTLE NECK PARKWAY,40.769411,-73.7314252
QN,THORNHILL AVENUE,40.7638009,-73.7303359
QN,NORTHERN BOULEVARD,40.7713527,-73.7342767
QN,1818 GROVE STREET,40.7044235,-73.9092484
QN,NAMEOKE AVENUE,40.6077762,-73.7521393
QN,102 STREET,40.6971386,-73.8467936
QN,149 AVENUE,40.657071,-73.7564541
QN,226 STREET,40.6572737,-73.7562515
QN,148 AVENUE,40.6571878,-73.7558662
QN,235 STREET,40.6537749,-73.7477121
BX,,40.8554684,-73.9193773
BX,HARLEM RIVER TERRACE,40.8570461,-73.9186488
QN,NORTH CONDUIT AVENUE,40.6668437,-73.7935898
QN,NASSAU EXPRESSWAY,40.6642544,-73.8072986
QN,NASSAU EXPRESSWAY,40.6639165,-73.8087522
BX,EAST 166 STREET,40.8277058,-73.9050875
BX,FULTON AVENUE,40.8287468,-73.9060725
BX,3 AVENUE,40.8288266,-73.9062386
BX,3 AVENUE,40.829027,-73.9063503
BX,FULTON AVENUE,40.828489,-73.9062535
BX,EAST 166 STREET,40.8276755,-73.9050406
QN,68 AVENUE,40.7103092,-73.8776033
QN,74 STREET,40.7068136,-73.8761453
QN,46 STREET,40.7735308,-73.8991714
QN,131 AVENUE,40.6766124,-73.7276601
QN,203 AVENUE,40.6019853,-73.8221531
QN,202 EAST 9 ROAD,40.6060004,-73.8165819
QN,CROSS BAY BOULEVARD,40.6110677,-73.8220965
QN,42 AVENUE,40.7510349,-73.8531987
MN,RIVERSIDE DRIVE,40.8656519,-73.9333205
BX,MAJ WM DEEGAN BLVD,40.8258553,-73.9315176
BX,MAJ WM DEEGAN BLVD,40.8269395,-73.9315635
BX,MAJ WM DEEGAN BLVD,40.8272195,-73.9315451
QN,9 AVENUE,40.7896359,-73.8481553
QN,117 STREET,40.7897016,-73.8501522
QN,121 STREET,40.786472,-73.8467144
QN,115 STREET,40.7901997,-73.851155
QN,114 STREET,40.7851526,-73.8536868
QN,119 STREET,40.7911118,-73.8496543
QN,BAYFIELD AVENUE,40.5985511,-73.8017699
QN,BAYFIELD AVENUE,40.5986381,-73.8028931
QN,BAYFIELD AVENUE,40.5984012,-73.8023789
QN,DE COSTA AVENUE,40.5977046,-73.8043507
QN,BEACH 72 STREET,40.5983421,-73.8015293
QN,159 STREET,40.6123202,-73.822637
QN,3 AVENUE,40.6128316,-73.8214543
QN,CROSS BAY BOULEVARD,40.6145051,-73.8208843
QN,98 STREET,40.5982144,-73.8224368
QN,205 AVENUE,40.6004631,-73.8211669
QN,206 AVENUE,40.5998132,-73.8215323
QN,204 AVENUE,40.6013022,-73.8223854
QN,206 AVENUE,40.5998998,-73.8225224
QN,CHANNEL ROAD,40.60475,-73.8191134
QN,CHANNEL ROAD,40.6047683,-73.8185156
QN,100 PLACE,40.603902,-73.8191806
QN,DE COSTA AVENUE,40.5982607,-73.8020588
QN,BEACH 72 STREET,40.5983947,-73.8017884
QN,DE COSTA AVENUE,40.5982213,-73.8030888
QN,BAYFIELD AVENUE,40.5985458,-73.8018743
QN,HILLMEYER AVENUE,40.5975796,-73.8018448
QN,HILLMEYER AVENUE,40.5975876,-73.8017007
QN,BARBADOES DRIVE,40.5975747,-73.8037965
QN,DE COSTA AVENUE,40.5977622,-73.8026725
QN,BEACH 72 STREET,40.5985068,-73.8015468
QN,HILLMEYER AVENUE,40.597398,-73.8048197
QN,HILLMEYER AVENUE,40.5974087,-73.8046432
QN,HILLMEYER AVENUE,40.5975663,-73.8020969
QN,DE COSTA AVENUE,40.5977017,-73.8042427
QN,HILLMEYER AVENUE,40.5975396,-73.8025255
QN,BAYFIELD AVENUE,40.5985299,-73.8021949
QN,BAYFIELD AVENUE,40.5985406,-73.8020184
QN,ROCKAWAY BEACH BLVD,40.5922297,-73.7893448
QN,ROCKAWAY BEACH BLVD,40.591896,-73.7899904
QN,ROCKAWAY BEACH BLVD,40.59201,-73.7892771
QN,ROCKAWAY BEACH BLVD,40.5917896,-73.7918343
QN,97 PLACE,40.7335333,-73.8612513
QN,JUNCTION BOULEVARD,40.734092,-73.8625419
QN,BEACH 63 STREET,40.5971298,-73.7912055
QN,69 STREET,40.7343277,-73.8962899
QN,57 ROAD,40.7228311,-73.9073474
BX,MATTHEWS AVENUE,40.846928,-73.8624569
BX,2355 MORRIS AVENUE,40.8597278,-73.9012459
QN,78 STREET,40.6676256,-73.8565544
BX,2700 BOSTON ROAD,40.8657201,-73.8617889
BX,WEST FORDHAM ROAD,40.862552,-73.9043906
BX,WEST FORDHAM ROAD,40.8625572,-73.9040725
BX,KINGSBRIDGE AVENUE,40.8820617,-73.9048797
BX,WEST 232 STREET,40.88476,-73.9157759
BX,INDEPENDENCE AVENUE,40.8920174,-73.9127394
BX,INDEPENDENCE AVENUE,40.8907112,-73.9131028
BX,LESTER STREET,40.8706708,-73.868117
BX,OLINVILLE AVENUE,40.8704594,-73.8680704
QN,336 BEACH 47 STREET,40.5944999,-73.7778476
BX,MAPES AVENUE,40.8468024,-73.8857087
BX,EAST 180 STREET,40.8471459,-73.886178
BX,PROSPECT AVENUE,40.8473568,-73.8856824
BX,2107 MAPES AVENUE,40.8469916,-73.8855457
BX,MAPES AVENUE,40.8468874,-73.8856362
BK,403 GATES AVENUE,40.6863911,-73.951074
BX,2343 BEAUMONT AVENUE,40.8534632,-73.8850899
BX,1019I EAST 214 STREET,40.8776602,-73.8555951
BX,1234 EAST 223 STREET,40.8808948,-73.845976
BX,EASTCHESTER ROAD,40.8780548,-73.8465394
BX,CRESCENT AVENUE,40.8539129,-73.8874605
BX,BRONXWOOD AVENUE,40.8825487,-73.8557074
BX,924A EAST 226 STREET,40.8860972,-73.8532802
BX,4114 CARPENTER AVENUE,40.8917805,-73.8613441
BX,868 EAST 231 STREET,40.8901397,-73.8529132
BX,766 EAST 231 STREET,40.8909609,-73.8554938
BX,HARPER AVENUE,40.8925445,-73.8330403
QN,39-27 NORTHERN BOULEVARD,40.752034,-73.933113
QN,33-19A CRESCENT STREET,40.7621708,-73.9292692
QN,27 STREET,40.7798663,-73.9099219
QN,131-02 ATLANTIC AVENUE,40.6961845,-73.8174229
QN,129-12 ATLANTIC AVENUE,40.6956905,-73.8191768
QN,QUEENS BOULEVARD,40.7457379,-73.93387
BK,AVENUE X,40.5950435,-73.9325717
QN,150-11 TUSKEGEE AIRMEN WAY,40.69588,-73.8009973
QN,139 STREET,40.706609,-73.8156198
QN,139-26I 85 DRIVE,40.7084814,-73.8158851
QN,SUTPHIN BOULEVARD,40.7054508,-73.8089216
QN,SUTPHIN BOULEVARD,40.7054975,-73.8089431
QN,150-20 108 AVENUE,40.6933443,-73.7980695
QN,104-22 164 STREET,40.699645,-73.7927345
QN,104-46 164 STREET,40.6990679,-73.7923144
QN,106-39 GUY R BREWER BLVD,40.6988377,-73.7925639
QN,104-51 164 STREET,40.6991245,-73.7917371
QN,104-10 164 STREET,40.6999116,-73.7929248
QN,UNION HALL STREET,40.6935822,-73.7899189
QN,UNION HALL STREET,40.695223,-73.7911219
QN,108-44 GUY R BREWER BLVD,40.6953184,-73.7907213
QN,108-49 UNION HALL STREET,40.6950664,-73.7910069
QN,109-47 UNION HALL STREET,40.6934805,-73.7898471
QN,110-01 UNION HALL STREET,40.6930024,-73.7895421
QN,113 AVENUE,40.6880365,-73.7922405
QN,30 AVENUE,40.7608092,-73.8743484
QN,VAN DOREN STREET,40.7399458,-73.8530139
QN,MARTENSE AVENUE,40.7417536,-73.8543848
BX,VINCENT AVENUE,40.8254785,-73.8139246
BX,SHORE DRIVE,40.828675,-73.8132363
BX,SHORE DRIVE,40.8285514,-73.8131897
BX,1029I THROGS NECK EXPWY,40.8333712,-73.8236595
BX,LA SALLE AVENUE,40.8383294,-73.8318934
BX,SEDDON STREET,40.8412283,-73.8501156
QN,ROCKAWAY BEACH BLVD,40.5944636,-73.7718993
QN,BEACH 35 STREET,40.597605,-73.7684749
QN,FAR ROCKAWAY BLVD,40.597975,-73.7641237
QN,BEACH 38TH STREET,40.5933659,-73.7692493
QN,BEACH 41 STREET,40.5936002,-73.7725
QN,BEACH 37 STREET,40.5974083,-73.7702904
QN,BEACH 35 STREET,40.5975087,-73.7683564
QN,BEACH 35TH STREET,40.5928889,-73.7681996
QN,BEACH 39 STREET,40.5940261,-73.7713787
QN,BEACH 34 STREET,40.5937784,-73.7655896
QN,SHORE FRONT PARKWAY,40.5946803,-73.7677325
QN,BEACH 39 STREET,40.5939602,-73.7713609
QN,BEACH 39 STREET,40.5938614,-73.7713649
QN,BEACH 41 STREET,40.5935315,-73.7724894
QN,BEACH 40 STREET,40.5937642,-73.7721645
QN,BEACH 39 STREET,40.5942448,-73.7709423
QN,ROCKAWAY BEACH BLVD,40.5943269,-73.7708123
QN,ROCKAWAY BEACH BLVD,40.595412,-73.7685221
QN,BEACH 37 STREET,40.5975154,-73.7703117
QN,BEACH 37 STREET,40.5977845,-73.7703648
QN,BEACH 36 STREET,40.597666,-73.7687736
QN,BEACH 36 STREET,40.5975725,-73.7686911
QN,BEACH 36 STREET,40.5975025,-73.7693431
QN,BEACH 39 STREET,40.5947236,-73.7715275
QN,ROCKAWAY BEACH BLVD,40.595371,-73.7686015
QN,199 STREET,40.7128014,-73.7605358
QN,BEACH 36 STREET,40.5955546,-73.7684568
QN,BEACH 39 STREET,40.5950531,-73.7715876
QN,BEACH 41 STREET,40.5936551,-73.772507
QN,ROCKAWAY BEACH BLVD,40.5939264,-73.7723224
QN,BEACH 40 STREET,40.5936846,-73.7721504
QN,58 AVENUE,40.7324011,-73.8744019
QN,ROCKAWAY BEACH BLVD,40.5939455,-73.7722395
QN,BEACH 40 STREET,40.5936049,-73.7721435
QN,ROCKAWAY BEACH BLVD,40.5942998,-73.7709529
QN,BEACH 39 STREET,40.5941597,-73.7709281
QN,ROCKAWAY BEACH BLVD,40.5941339,-73.7717276
QN,BEACH 39 STREET,40.5940335,-73.7709358
QN,ROCKAWAY BEACH BLVD,40.5942908,-73.7706108
QN,SHORE FRONT PARKWAY,40.5937973,-73.7694819
QN,SEAGIRT BOULEVARD,40.5962085,-73.7660744
QN,FAR ROCKAWAY BLVD,40.5961206,-73.7673926
QN,BEACH 40 STREET,40.594911,-73.771887
QN,243 STREET,40.7704025,-73.7437467
BX,CASTLE HILL AVENUE,40.8115808,-73.8467072
BX,213 HARDING PARK,40.8054829,-73.8558817
QN,105 AVENUE,40.7010528,-73.7880669
BK,25 STREET,40.6637159,-74.0035684
BX,SCREVIN AVENUE,40.8136741,-73.852273
BK,5 AVENUE,40.628476,-74.0235177
QN,246 STREET,40.769865,-73.7427415
QN,246 STREET,40.7695545,-73.742573
QN,243 STREET,40.770081,-73.7435674
QN,246 STREET,40.7705497,-73.743284
QN,246 STREET,40.7701838,-73.7429063
QN,LITTLE NECK PARKWAY,40.7719131,-73.7393182
QN,LITTLE NECK PARKWAY,40.7725337,-73.7394313
QN,246 STREET,40.7687163,-73.742125
QN,246 STREET,40.769255,-73.7424153
QN,43 AVENUE,40.7685531,-73.742779
BK,BEDFORD AVENUE,40.6730966,-73.9539173
BX,UNDERHILL AVENUE,40.8066915,-73.8565835
BX,TAYLOR AVENUE,40.8102368,-73.8603905
BX,EAST 152 STREET,40.8190079,-73.9197827
BK,8 STREET,40.6669065,-73.9806646
MN,F D R DRIVE,40.7298945,-73.9727988
BX,BULLARD AVENUE,40.9019247,-73.858997
QN,ALDERTON STREET,40.7271356,-73.8685814
BX,PARKER STREET,40.8390501,-73.8509626
BX,MICKLE AVENUE,40.866632,-73.8409799
QN,CROSS BAY BOULEVARD,40.6660521,-73.8393746
BK,20 AVENUE,40.6224736,-73.9789808
BK,DE KALB AVENUE,40.6992307,-73.9247775
BK,WEST 1 STREET,40.6067314,-73.975125
QN,CROSS ISLAND PARKWAY,40.7876165,-73.7747657
QN,119 DRIVE,40.686705,-73.7623242
BK,941R PRESIDENT STREET,40.6725643,-73.9716217
QN,200 STREET,40.6904929,-73.7507176
QN,159 STREET,40.7163735,-73.8064373
BK,NORTH 5 STREET,40.7202995,-73.9649815
BK,KENT AVENUE,40.7202666,-73.9650825
BK,NORTH 6 STREET,40.7211033,-73.963686
BK,NORTH 4 PLACE,40.7195255,-73.9651587
BK,FLATLANDS AVENUE,40.6487878,-73.8913093
QN,65 STREET,40.7153136,-73.8979753
QN,62 AVENUE,40.7143407,-73.8996721
QN,62 STREET,40.7143954,-73.8995025
QN,BROOKHAVEN AVENUE,40.5986178,-73.7630591
BK,EAST 10 STREET,40.6479627,-73.9710195
MN,RIVERSIDE BOULEVARD,40.775003,-73.9907297
QN,FARRINGTON STREET,40.7738219,-73.8350709
QN,20 AVENUE,40.7808395,-73.8326487
BK,EAST 3 STREET,40.6077324,-73.9711666
BX,500 ST ANNS AVENUE,40.8025655,-73.9215652
QN,BEACH CHANNEL DRIVE,40.5832279,-73.8279741
QN,WAINWRIGHT COURT,40.5827939,-73.8295917
BK,5 STREET,40.6765477,-73.995818
QN,BEACH CHANNEL DRIVE,40.5825812,-73.834312
QN,REMINGTON STREET,40.6962319,-73.8110505
QN,157 STREET,40.7005248,-73.8013693
QN,UNION HALL STREET,40.7030201,-73.7967743
BK,HERKIMER STREET,40.6778597,-73.9128105
BK,ARLINGTON PLACE,40.6810143,-73.9515034
BK,CHERRY STREET,40.7246858,-73.934111
QN,97-07 76 STREET,40.6813148,-73.861825
MN,FORSYTH STREET,40.7151665,-73.994921
BK,EAST 106 STREET,40.651814,-73.8988436
BK,EAST 106 STREET,40.652637,-73.8983522
QN,SMITH STREET,40.6836535,-73.7792164
QN,11 STREET,40.740049,-73.9524528
QN,11 STREET,40.7400407,-73.9522904
QN,MAZEAU STREET,40.7276858,-73.8907873
BX,ST PAULS PLACE,40.83557,-73.9025828
BX,1316 FINDLAY AVENUE,40.8354172,-73.9104827
